id,timestamp,hour,day,month,datetime,timezone,source,destination,cab_type,product_id,name,price,distance,surge_multiplier,latitude,longitude,temperature,apparentTemperature,short_summary,long_summary,precipIntensity,precipProbability,humidity,windSpeed,windGust,windGustTime,visibility,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,icon,dewPoint,pressure,windBearing,cloudCover,uvIndex,visibility.1,ozone,sunriseTime,sunsetTime,moonPhase,precipIntensityMax,uvIndexTime,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
60cb289f-005a-4e9d-a0c5-01d696e2c49f,1543526311.043,21,29,11,2018-11-29 21:18:31,America/New_York,South Station,North Station,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,9.5,1.58,1.0,42.3519,-71.0551,41.97,36.09, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.55,10.0,15.17,1543514400,9.784,44.76,1543510800,28.78,1543579200,38.44,1543510800,26.32,1543575600, partly-cloudy-night ,26.82,1008.97,310,0.31,0,9.784,305.7,1543492400,1543526095,0.75,0.0,1543510800,35.12,1543550400,44.76,1543510800,30.85,1543550400,38.44,1543510800
8d309c01-c0bf-4e42-8cd5-e3d48280901a,1544940604.727,6,16,12,2018-12-16 06:10:04,America/New_York,South Station,North Station,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,17.0,1.58,1.0,42.3661,-71.0631,40.36,35.52, Clear , Rain throughout the day. ,0.0,0.0,0.69,7.08,8.47,1545015600,10.0,43.78,1544990400,34.12,1545044400,38.39,1544986800,28.21,1545044400, clear-night ,30.94,1022.94,52,0.06,0,10.0,298.7,1544962122,1544994841,0.3,0.1246,1544979600,38.94,1544954400,43.78,1544990400,33.76,1545019200,38.39,1544986800
a60d96fd-da0a-4815-a9c6-58d8d953f869,1543504076.022,15,29,11,2018-11-29 15:07:56,America/New_York,South Station,North Station,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,9.5,1.58,1.0,42.3519,-71.0551,43.0,37.07, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.54,10.72,14.22,1543514400,9.931,44.76,1543510800,28.78,1543579200,38.44,1543510800,26.32,1543575600, partly-cloudy-day ,27.34,1006.43,313,0.49,1,9.931,326.8,1543492400,1543526095,0.75,0.0,1543510800,35.12,1543550400,44.76,1543510800,30.85,1543550400,38.44,1543510800
a7a9c6d1-a3b2-4742-9238-c427c065d81b,1543289423.826,3,27,11,2018-11-27 03:30:23,America/New_York,South Station,North Station,Uber,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,13.0,1.58,1.0,42.3661,-71.0631,43.73,37.84, Rain ," Rain until morning, starting again in the evening. ",0.1088,1.0,0.89,11.14,16.89,1543287600,4.503,46.49,1543255200,41.9,1543298400,43.84,1543244400,36.7,1543298400, rain ,40.83,1001.71,79,1.0,0,4.503,290.3,1543233003,1543266973,0.64,0.1225,1543251600,40.45,1543233600,46.49,1543255200,37.17,1543291200,43.84,1543244400
e0aaf8b3-5a13-4a94-b586-b20e269002a0,1544693708.968,9,13,12,2018-12-13 09:35:08,America/New_York,South Station,North Station,Uber,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,6.5,1.58,1.0,42.3519,-71.0551,20.23,15.44, Clear , Partly cloudy throughout the day. ,0.0,0.0,0.66,3.34,3.34,1544738400,9.706,34.02,1544731200,27.18,1544781600,33.04,1544734800,24.51,1544785200, clear-night ,10.79,1030.65,350,0.08,0,9.706,327.1,1544702789,1544735602,0.21,0.0001,1544716800,18.19,1544688000,34.02,1544731200,13.67,1544688000,33.04,1544734800
f1e29320-2c3c-420e-9619-ba5b952b37f0,1543472281.961,6,29,11,2018-11-29 06:18:01,America/New_York,South Station,North Station,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,1.58,1.0,42.3647,-71.0542,38.74,32.35, Mostly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.69,9.42,13.28,1543514400,9.972,44.61,1543510800,28.79,1543579200,38.21,1543510800,26.41,1543575600, partly-cloudy-night ,29.33,1000.05,304,0.82,0,9.972,344.6,1543492402,1543526092,0.75,0.0,1543510800,35.35,1543550400,44.61,1543510800,31.14,1543550400,38.21,1543510800
f9ebc7b1-2a89-4a46-a9e4-f56bb0409ad4,1545000012.994,22,16,12,2018-12-16 22:40:12,America/New_York,South Station,North Station,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,27.5,1.58,1.0,42.3503,-71.081,42.38,37.47, Possible Drizzle , Rain throughout the day. ,0.0016,0.47,0.77,8.02,9.4,1545015600,7.742,43.73,1544990400,34.24,1545044400,38.39,1544986800,28.43,1545044400, rain ,35.83,1013.45,60,0.96,0,7.742,322.8,1544962123,1544994849,0.3,0.1254,1544979600,38.94,1544954400,43.73,1544990400,33.99,1545019200,38.39,1544986800
10b55319-74c4-4122-8d20-9b73b68e2cef,1543823280.336,7,3,12,2018-12-03 07:48:00,America/New_York,West End,South Station,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,1.71,1.0,42.2148,-71.033,47.27,47.27, Overcast , Foggy in the morning. ,0.0,0.0,0.95,1.44,1.44,1543860000,3.188,57.87,1543852800,32.8,1543921200,57.2,1543852800,27.22,1543914000, cloudy ,45.86,1000.81,166,1.0,0,3.188,292.7,1543838223,1543871641,0.89,0.0007,1543852800,42.96,1543896000,57.87,1543852800,39.41,1543896000,57.2,1543852800
24c519f1-0ff3-4ac4-a431-8a629bc88a6a,1544703610.72,12,13,12,2018-12-13 12:20:10,America/New_York,West End,South Station,Uber,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,8.0,1.71,1.0,42.3505,-71.1054,20.01,15.11, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.65,3.39,3.39,1544738400,9.968,33.51,1544731200,26.51,1544788800,32.84,1544731200,27.16,1544788800, partly-cloudy-night ,9.98,1032.46,342,0.41,0,9.968,329.2,1544702801,1544735614,0.21,0.0001,1544720400,18.11,1544688000,33.51,1544731200,14.08,1544688000,32.84,1544731200
4df91d19-8185-4adf-9c88-b1e0f1994812,1543458367.4,2,29,11,2018-11-29 02:26:07,America/New_York,West End,South Station,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,8.0,1.71,1.0,42.3429,-71.1003,37.92,31.91, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.71,8.28,12.43,1543431600,9.981,42.7,1543438800,37.17,1543464000,36.77,1543438800,31.87,1543460400, partly-cloudy-night ,29.42,997.37,305,0.75,0,9.981,348.9,1543405943,1543439731,0.72,0.0,1543420800,33.6,1543399200,42.7,1543438800,30.08,1543399200,36.77,1543438800
5ce4c14f-b8d3-4c23-b887-a46f3bdd1ce4,1543356924.116,22,27,11,2018-11-27 22:15:24,America/New_York,West End,South Station,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,18.5,1.71,1.0,42.3519,-71.0643,40.88,35.55, Partly Cloudy , Light rain in the morning. ,0.0,0.0,0.68,8.21,12.35,1543338000,10.0,46.72,1543320000,33.65,1543399200,43.7,1543320000,29.88,1543399200, partly-cloudy-night ,31.21,991.29,247,0.28,0,10.0,307.6,1543319469,1543353347,0.68,0.1422,1543338000,35.9,1543377600,46.72,1543320000,31.81,1543377600,43.7,1543320000
6b52af53-750b-472b-9c1b-a65e52e7e218,1543453147.941,0,29,11,2018-11-29 00:59:07,America/New_York,West End,South Station,Uber,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,14.0,1.71,1.0,42.3503,-71.081,39.41,33.81, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.69,8.11,12.21,1543431600,9.996,42.72,1543438800,37.59,1543485600,36.75,1543438800,32.25,1543478400, partly-cloudy-night ,30.16,996.21,294,0.81,0,9.996,352.8,1543405940,1543439725,0.72,0.0,1543420800,33.82,1543399200,42.72,1543438800,30.19,1543399200,36.75,1543438800
d86b1dba-7028-45b5-b23f-cdd9ff3c4266,1544837103.761,1,15,12,2018-12-15 01:25:03,America/New_York,West End,South Station,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,8.0,1.71,1.0,42.3398,-71.0892,41.77,39.35, Overcast , Partly cloudy throughout the day. ,0.0,0.0,0.87,4.02,4.08,1544846400,9.808,46.9,1544814000,40.75,1544835600,44.15,1544817600,38.71,1544835600, cloudy ,38.09,1025.95,191,0.99,0,9.808,292.2,1544789239,1544822023,0.24,0.0,1544806800,26.76,1544788800,46.9,1544814000,27.41,1544788800,44.15,1544817600
ee168977-ed34-4c27-b748-d20a1f1cc46a,1543786083.146,21,2,12,2018-12-02 21:28:03,America/New_York,West End,South Station,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,26.0,1.71,1.0,42.2148,-71.033,52.1,52.1, Possible Drizzle , Rain throughout the day. ,0.002,0.46,0.95,4.31,4.34,1543755600,3.894,52.86,1543788000,46.6,1543824000,52.19,1543788000,47.25,1543824000, rain ,50.67,1003.15,223,1.0,0,3.894,282.7,1543751761,1543785256,0.86,0.1055,1543770000,36.35,1543726800,52.86,1543788000,35.33,1543744800,52.19,1543788000
5edb492c-e4bd-4432-b6de-206bc382ffbe,1543694579.089,20,1,12,2018-12-01 20:02:59,America/New_York,Financial District,North End,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,8.5,1.21,1.0,42.3559,-71.055,43.14,43.14, Mostly Cloudy , Light rain in the morning and overnight. ,0.0,0.0,0.55,1.93,3.7,1543672800,9.661,44.76,1543690800,34.95,1543712400,44.09,1543690800,35.6,1543712400, partly-cloudy-day ,27.88,1022.92,105,0.53,0,9.661,273.3,1543665330,1543698852,0.82,0.0,1543683600,31.57,1543658400,44.76,1543690800,27.88,1543658400,44.09,1543690800
6f454100-d668-4434-9be9-0a6201967980,1544962211.322,12,16,12,2018-12-16 12:10:11,America/New_York,Financial District,North End,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,8.5,1.21,1.0,42.3661,-71.0631,41.09,36.6, Overcast , Rain throughout the day. ,0.0,0.0,0.71,6.75,8.45,1545015600,10.0,43.78,1544990400,34.12,1545044400,38.39,1544986800,28.21,1545044400, cloudy ,32.52,1022.31,69,1.0,0,10.0,320.0,1544962122,1544994841,0.3,0.1246,1544979600,38.94,1544954400,43.78,1544990400,33.76,1545019200,38.39,1544986800
86791180-435f-413a-8307-d0b089030b8a,1544989213.057,19,16,12,2018-12-16 19:40:13,America/New_York,Financial District,North End,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,1.21,1.0,42.3644,-71.0661,43.06,38.26, Overcast , Rain throughout the day. ,0.0,0.0,0.71,8.12,13.44,1545015600,10.0,43.74,1544990400,34.07,1545044400,38.36,1544986800,28.17,1545044400, cloudy ,34.25,1015.0,71,1.0,0,10.0,322.7,1544962122,1544994842,0.3,0.1246,1544979600,38.88,1544954400,43.74,1544990400,33.68,1545019200,38.36,1544986800
968f7df9-c14b-4541-b15d-c88460161891,1543726386.467,4,2,12,2018-12-02 04:53:06,America/New_York,Financial District,North End,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,17.0,1.21,1.0,42.3661,-71.0631,36.95,36.95, Mostly Cloudy , Light rain in the morning and overnight. ,0.0,0.0,0.86,1.63,2.32,1543672800,9.889,44.72,1543690800,34.9,1543712400,44.05,1543690800,35.55,1543712400, partly-cloudy-night ,33.17,1022.74,151,0.8,0,9.889,271.7,1543665333,1543698853,0.82,0.0,1543683600,31.55,1543658400,44.72,1543690800,27.95,1543658400,44.05,1543690800
a995b7b2-c081-467e-bbcf-d62fb82ad768,1543397707.984,9,28,11,2018-11-28 09:35:07,America/New_York,Financial District,North End,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,26.0,1.21,1.0,42.3429,-71.1003,34.26,30.15, Partly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.79,4.54,7.0,1543431600,9.924,42.7,1543438800,37.17,1543464000,36.77,1543438800,31.87,1543460400, partly-cloudy-night ,28.36,991.12,252,0.25,0,9.924,343.8,1543405943,1543439731,0.72,0.0,1543420800,33.6,1543399200,42.7,1543438800,30.08,1543399200,36.77,1543438800
bb94881f-cd15-474c-9e80-5b24a631f824,1544766314.887,5,14,12,2018-12-14 05:45:14,America/New_York,Financial District,North End,Uber,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,13.0,1.21,1.0,42.3647,-71.0542,30.87,30.87, Overcast , Partly cloudy throughout the day. ,0.0,0.0,0.7,1.95,3.73,1544846400,9.806,46.51,1544814000,40.83,1544832000,43.74,1544817600,38.65,1544835600, cloudy ,22.14,1034.88,218,0.93,0,9.806,305.5,1544789236,1544822010,0.24,0.0,1544806800,27.27,1544781600,46.51,1544814000,24.61,1544785200,43.74,1544817600
4ee66eda-5b8b-4543-96de-8de2e834f048,1544811609.359,18,14,12,2018-12-14 18:20:09,America/New_York,Haymarket Square,Beacon Hill,Lyft,lyft_premier,Lux,13.5,1.39,1.0,42.3519,-71.0551,45.82,43.61, Mostly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.51,4.57,4.57,1544846400,9.898,46.65,1544814000,40.76,1544835600,43.86,1544817600,38.56,1544835600, partly-cloudy-day ,28.63,1029.95,165,0.56,1,9.898,288.5,1544789234,1544822013,0.24,0.0,1544806800,27.18,1544781600,46.65,1544814000,24.51,1544785200,43.86,1544817600
7abe5a90-ad97-4b23-a6c3-74c3c56e3235,1544782503.676,10,14,12,2018-12-14 10:15:03,America/New_York,Haymarket Square,Beacon Hill,Lyft,lyft_lux,Lux Black,16.5,1.39,1.0,42.3519,-71.0643,27.71,27.71, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.79,2.96,4.75,1544846400,9.641,46.67,1544814000,40.73,1544835600,43.88,1544817600,38.56,1544835600, partly-cloudy-night ,22.07,1033.84,148,0.14,0,9.641,294.7,1544789236,1544822015,0.24,0.0,1544806800,27.05,1544781600,46.67,1544814000,24.47,1544785200,43.88,1544817600
99490ab4-738b-4dbc-9888-a205df3acac5,1543634883.031,3,1,12,2018-12-01 03:28:03,America/New_York,Haymarket Square,Beacon Hill,Lyft,lyft_plus,Lyft XL,10.5,1.39,1.0,42.2148,-71.033,34.87,32.15, Mostly Cloudy , Overcast throughout the day. ,0.0,0.0,0.77,3.33,3.33,1543557600,10.0,42.13,1543600800,30.17,1543662000,40.95,1543608000,25.87,1543662000, partly-cloudy-night ,28.33,1018.24,306,0.8,0,10.0,290.3,1543578835,1543612492,0.79,0.0,1543593600,28.9,1543579200,42.13,1543600800,26.2,1543575600,40.95,1543608000
a05116d7-4071-4d28-9152-462e803b9c00,1543410084.73,13,28,11,2018-11-28 13:01:24,America/New_York,Haymarket Square,Beacon Hill,Lyft,lyft_line,Shared,3.0,1.39,1.0,42.2148,-71.033,35.98,31.03, Partly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.7,5.92,5.92,1543446000,9.843,42.18,1543420800,36.71,1543478400,35.75,1543420800,30.29,1543460400, partly-cloudy-day ,27.26,991.62,264,0.44,0,9.843,348.0,1543405904,1543439738,0.72,0.0001,1543420800,33.1,1543402800,42.18,1543420800,29.11,1543392000,35.75,1543420800
abd390c8-580e-47ce-bec1-5a436cf6acf7,1544858111.418,7,15,12,2018-12-15 07:15:11,America/New_York,Haymarket Square,Beacon Hill,Lyft,lyft,Lyft,7.0,1.39,1.0,42.3647,-71.0542,46.66,44.16, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.91,5.21,7.94,1544918400,10.0,54.4,1544896800,39.22,1544954400,53.73,1544896800,35.32,1544954400, partly-cloudy-night ,44.19,1022.09,226,0.87,0,10.0,297.5,1544875679,1544908424,0.27,0.0075,1544893200,39.78,1544929200,54.4,1544896800,36.64,1544929200,53.73,1544896800
e4a09d93-ad34-4751-9632-0780e05f9674,1543846379.911,14,3,12,2018-12-03 14:12:59,America/New_York,Haymarket Square,Beacon Hill,Lyft,lyft_luxsuv,Lux Black XL,27.5,1.39,1.0,42.3519,-71.0551,52.45,52.45, Mostly Cloudy , Foggy in the morning. ,0.0,0.0,0.87,4.95,4.95,1543856400,10.0,57.27,1543852800,33.67,1543921200,56.6,1543852800,28.0,1543914000, partly-cloudy-day ,48.63,999.97,236,0.81,1,10.0,301.0,1543838253,1543871621,0.89,0.0005,1543852800,42.89,1543896000,57.27,1543852800,39.54,1543896000,56.6,1543852800
09b42fcc-447e-4563-8a5a-77d90eb11a0d,1543425384.781,17,28,11,2018-11-28 17:16:24,America/New_York,Boston University,Beacon Hill,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,35.0,3.23,1.0,42.3644,-71.0661,40.77,35.14, Overcast , Mostly cloudy throughout the day. ,0.0,0.0,0.63,8.76,14.9,1543431600,10.0,42.57,1543438800,37.37,1543489200,36.55,1543438800,31.91,1543478400, cloudy ,29.17,991.33,303,1.0,1,10.0,352.4,1543405938,1543439719,0.72,0.0,1543420800,33.7,1543399200,42.57,1543438800,29.94,1543399200,36.55,1543438800
1db63860-6bc5-4b0e-84b7-4ad0a78e7b75,1543878482.055,23,3,12,2018-12-03 23:08:02,America/New_York,Boston University,Beacon Hill,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,13.0,3.23,1.0,42.2148,-71.033,47.25,44.57, Clear , Foggy in the morning. ,0.0,0.0,0.57,5.68,8.16,1543860000,10.0,57.87,1543852800,32.8,1543921200,57.2,1543852800,27.22,1543914000, clear-night ,32.76,1001.76,267,0.04,0,10.0,320.6,1543838223,1543871641,0.89,0.0007,1543852800,42.96,1543896000,57.87,1543852800,39.41,1543896000,57.2,1543852800
61cc8da4-12d4-4e48-8683-b089a893042e,1544697004.374,10,13,12,2018-12-13 10:30:04,America/New_York,Boston University,Beacon Hill,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,3.23,1.0,42.3647,-71.0542,20.38,20.38, Clear , Partly cloudy throughout the day. ,0.0,0.0,0.66,2.94,3.22,1544738400,9.831,33.83,1544731200,27.27,1544781600,32.85,1544734800,24.61,1544785200, clear-night ,10.87,1031.51,2,0.03,0,9.831,327.3,1544702792,1544735599,0.21,0.0001,1544716800,18.29,1544688000,33.83,1544731200,13.79,1544688000,32.85,1544734800
709c24d1-753f-4dd6-86cf-fda8be58304e,1543903383.182,6,4,12,2018-12-04 06:03:03,America/New_York,Boston University,Beacon Hill,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,13.0,3.23,1.0,42.3505,-71.1054,40.67,35.61, Overcast , Partly cloudy throughout the day. ,0.0,0.0,0.64,7.59,9.09,1543939200,9.878,38.8,1543939200,19.63,1544007600,31.62,1543946400,15.9,1544007600, cloudy ,29.32,1004.3,317,1.0,0,9.878,343.9,1543924726,1543958021,0.93,0.0,1543942800,25.65,1543982400,42.7,1543899600,20.55,1543982400,37.53,1543899600
a8b7ea96-ea0c-49f0-beab-c08ba95792fd,1544857803.878,7,15,12,2018-12-15 07:10:03,America/New_York,Boston University,Beacon Hill,Uber,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,23.5,3.23,1.0,42.3647,-71.0542,46.66,44.16, Mostly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.91,5.21,7.94,1544918400,10.0,54.4,1544896800,39.22,1544954400,53.73,1544896800,35.32,1544954400, partly-cloudy-night ,44.19,1022.09,226,0.87,0,10.0,297.5,1544875679,1544908424,0.27,0.0075,1544893200,39.78,1544929200,54.4,1544896800,36.64,1544929200,53.73,1544896800
b7c126d0-60db-4661-b235-0a8890642825,1544928011.707,2,16,12,2018-12-16 02:40:11,America/New_York,Boston University,Beacon Hill,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,23.0,3.23,1.0,42.3505,-71.1054,40.87,37.73, Partly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.7,4.68,5.77,1544918400,9.827,54.29,1544896800,38.48,1544954400,53.62,1544896800,34.85,1544954400, partly-cloudy-night ,32.0,1024.46,36,0.14,0,9.827,296.6,1544875688,1544908439,0.27,0.0082,1544893200,39.74,1544929200,54.29,1544896800,37.04,1544929200,53.62,1544896800
cfc8b04b-521e-48dc-a5ff-d96d7f70b49a,1543500481.253,14,29,11,2018-11-29 14:08:01,America/New_York,Boston University,Beacon Hill,Uber,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,11.0,3.23,1.0,42.3505,-71.1054,41.39,36.08, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.58,8.41,15.95,1543514400,9.994,44.96,1543510800,28.42,1543579200,38.85,1543510800,29.07,1543579200, partly-cloudy-day ,27.59,1006.23,314,0.22,1,9.994,331.8,1543492412,1543526107,0.75,0.0,1543510800,35.2,1543550400,44.96,1543510800,31.4,1543550400,38.85,1543510800
0ba2c7e2-192a-4543-b84a-c7a19d55806f,1543321102.622,12,27,11,2018-11-27 12:18:22,America/New_York,Theatre District,Haymarket Square,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,11.5,1.61,1.0,42.3519,-71.0551,46.3,44.19, Light Rain , Light rain in the morning. ,0.0288,0.94,0.91,4.54,4.54,1543338000,3.295,46.89,1543320000,33.7,1543399200,43.85,1543320000,29.88,1543399200, rain ,43.94,988.29,201,1.0,0,3.295,314.0,1543319466,1543353345,0.68,0.142,1543338000,35.98,1543377600,46.89,1543320000,31.86,1543377600,43.85,1543320000
2deaac0d-8eb8-47b8-95f7-0058211f1cc6,1543579379.434,12,30,11,2018-11-30 12:02:59,America/New_York,Theatre District,Haymarket Square,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,21.5,1.61,1.0,42.3519,-71.0643,29.39,29.39, Clear , Mostly cloudy throughout the day. ,0.0,0.0,0.85,2.51,3.84,1543554000,9.95,42.61,1543600800,31.42,1543658400,40.61,1543611600,27.77,1543658400, clear-day ,25.56,1016.59,304,0.0,0,9.95,279.5,1543578867,1543612475,0.79,0.0004,1543593600,28.7,1543579200,42.61,1543600800,26.3,1543575600,40.61,1543611600
74ce8147-0691-416c-9497-100d7d426aa9,1543495982.357,12,29,11,2018-11-29 12:53:02,America/New_York,Theatre District,Haymarket Square,Uber,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,,1.61,1.0,42.3644,-71.0661,38.35,32.5, Partly Cloudy , Partly cloudy throughout the day. ,0.0,0.0,0.64,8.14,11.55,1543514400,9.96,44.68,1543510800,28.64,1543575600,38.34,1543510800,27.2,1543568400, partly-cloudy-day ,27.39,1004.9,310,0.29,0,9.96,341.8,1543492405,1543526095,0.75,0.0,1543510800,35.07,1543550400,44.68,1543510800,30.92,1543550400,38.34,1543510800
778984e0-d039-43a3-a0f8-58d225f3c80d,1543274834.993,23,26,11,2018-11-26 23:27:14,America/New_York,Theatre District,Haymarket Square,Uber,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,11.5,1.61,1.0,42.3661,-71.0631,44.34,39.93, Light Rain ," Rain until morning, starting again in the evening. ",0.0274,1.0,0.91,7.86,7.86,1543287600,5.177,46.49,1543255200,41.9,1543298400,43.84,1543244400,36.7,1543298400, rain ,41.99,1007.32,95,1.0,0,5.177,297.3,1543233003,1543266973,0.64,0.1225,1543251600,40.45,1543233600,46.49,1543255200,37.17,1543291200,43.84,1543244400
991b76a2-9a25-4f5a-b5a8-35de6b2fe2f8,1544698205.269,10,13,12,2018-12-13 10:50:05,America/New_York,Theatre District,Haymarket Square,Uber,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,10.0,1.61,1.0,42.3647,-71.0542,20.38,20.38, Clear , Partly cloudy throughout the day. ,0.0,0.0,0.66,2.94,3.22,1544738400,9.831,33.83,1544731200,27.27,1544781600,32.85,1544734800,24.61,1544785200, clear-night ,10.87,1031.51,2,0.03,0,9.831,327.3,1544702792,1544735599,0.21,0.0001,1544716800,18.29,1544688000,33.83,1544731200,13.79,1544688000,32.85,1544734800
bb3fd0ea-dd4c-42fd-bfc8-06ee57ceccb8,1544935509.372,4,16,12,2018-12-16 04:45:09,America/New_York,Theatre District,Haymarket Square,Uber,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,16.5,1.61,1.0,42.3505,-71.1054,40.7,37.51, Clear , Mostly cloudy throughout the day. ,0.0,0.0,0.69,4.72,5.9,1544918400,10.0,54.29,1544896800,38.48,1544954400,53.62,1544896800,34.85,1544954400, clear-night ,31.36,1024.5,40,0.0,0,10.0,296.0,1544875688,1544908439,0.27,0.0082,1544893200,39.74,1544929200,54.29,1544896800,37.04,1544929200,53.62,1544896800
e2f292a2-6591-4c6f-b26f-b9ed0523ab61,1544919607.849,0,16,12,2018-12-16 00:20:07,America/New_York,Theatre District,Haymarket Square,Uber,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28.5,1.61,1.0,42.3661,-71.0631,43.96,40.8, Partly Cloudy , Mostly cloudy throughout the day. ,0.0,0.0,0.68,5.48,8.73,1544918400,10.0,54.47,1544896800,38.94,1544954400,53.8,1544896800,35.08,1544950800, partly-cloudy-night ,33.96,1023.51,45,0.23,0,10.0,298.8,1544875681,1544908425,0.27,0.0074,1544893200,39.54,1544929200,54.47,1544896800,36.46,1544929200,53.8,1544896800
0567ca96-388f-4406-95da-f5875977e1d6,1544845515.963,3,15,12,2018-12-15 03:45:15,America/New_York,Financial District,Northeastern University,Uber,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,10.5,3.3,1.0,42.3559,-71.055,42.85,40.01, Overcast , Partly cloudy throughout the day. ,0.0,0.0,0.92,4.73,6.52,1544846400,7.769,46.63,1544814000,40.78,1544832000,43.84,1544817600,38.59,1544835600, cloudy ,40.77,1024.64,208,1.0,0,7.769,295.1,1544789234,1544822012,0.24,0.0,1544806800,27.21,1544781600,46.63,1544814000,24.55,1544785200,43.84,1544817600
5bed73c5-432b-4077-aee2-62939869a168,1543802882.414,2,3,12,2018-12-03 02:08:02,America/New_York,Financial District,Northeastern University,Uber,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,10.0,3.3,1.0,42.3519,-71.0643,46.78,46.78, Overcast , Light rain until evening. ,0.0,0.0,0.96,2.99,2.99,1543755600,3.036,51.12,1543788000,44.96,1543816800,50.45,1543788000,45.61,1543816800, cloudy ,45.78,1002.75,317,1.0,0,3.036,288.3,1543751794,1543785238,0.86,0.0903,1543770000,36.29,1543726800,51.12,1543788000,35.71,1543748400,50.45,1543788000
78fe1674-d0aa-47c3-b94d-3c02b032e709,1544688604.996,8,13,12,2018-12-13 08:10:04,America/New_York,Financial District,Northeastern University,Uber,6c84fd89-3f11-4782-9b50-97c468b19529,Black,24.0,3.3,1.0,42.3647,-71.0542,18.97,13.84, Clear , Partly cloudy throughout the day. ,0.0,0.0,0.65,3.44,3.44,1544738400,9.67,33.83,1544731200,27.27,1544781600,32.85,1544734800,24.61,1544785200, clear-night ,9.15,1030.07,342,0.02,0,9.67,326.5,1544702792,1544735599,0.21,0.0001,1544716800,18.29,1544688000,33.83,1544731200,13.79,1544688000,32.85,1544734800
